               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  69,            0.026874,           0.0077775,                   0,             0.98712,               0.995,             0.99455,             0.70446,            0.021889,           0.0041458,                   0,            0.006634,            0.006634,            0.006634
                  70,            0.026491,           0.0077588,                   0,             0.99009,             0.99859,              0.9946,             0.73155,            0.021368,           0.0040348,                   0,           0.0065845,           0.0065845,           0.0065845
                  71,            0.026365,           0.0071348,                   0,             0.99154,               0.995,              0.9948,             0.71011,            0.022534,           0.0040231,                   0,            0.006535,            0.006535,            0.006535
                  72,             0.02848,           0.0079607,                   0,             0.97988,                   1,              0.9947,             0.73412,            0.021038,            0.003928,                   0,           0.0064855,           0.0064855,           0.0064855
                  73,            0.026743,           0.0078702,                   0,             0.99009,             0.99953,              0.9949,             0.75082,             0.02035,           0.0038283,                   0,            0.006436,            0.006436,            0.006436
                  74,             0.02791,           0.0075548,                   0,             0.99009,             0.99906,             0.99485,             0.72769,            0.022514,           0.0038986,                   0,           0.0063865,           0.0063865,           0.0063865
                  75,             0.02838,           0.0069489,                   0,             0.98616,                   1,             0.99485,             0.75216,            0.020449,           0.0039143,                   0,            0.006337,            0.006337,            0.006337
                  76,            0.026171,            0.006933,                   0,              0.9912,               0.995,              0.9949,             0.72164,              0.0206,           0.0038847,                   0,           0.0062875,           0.0062875,           0.0062875
                  77,            0.024717,           0.0069962,                   0,             0.99426,               0.995,             0.99485,             0.74456,            0.021434,            0.003883,                   0,            0.006238,            0.006238,            0.006238
                  78,            0.025784,           0.0068593,                   0,             0.99784,               0.995,               0.995,             0.73568,            0.020448,           0.0038506,                   0,           0.0061885,           0.0061885,           0.0061885
                  79,            0.025955,           0.0065995,                   0,                   1,             0.99816,               0.995,              0.7149,            0.021654,           0.0039568,                   0,            0.006139,            0.006139,            0.006139
                  80,             0.02568,           0.0073029,                   0,                   1,             0.99858,               0.995,             0.77042,            0.019621,           0.0039291,                   0,           0.0060895,           0.0060895,           0.0060895
                  81,            0.027285,           0.0071866,                   0,             0.99885,                   1,               0.995,             0.77369,            0.019624,           0.0039241,                   0,             0.00604,             0.00604,             0.00604
                  82,            0.025644,           0.0066604,                   0,             0.99827,                   1,               0.995,             0.74108,            0.021169,            0.003909,                   0,           0.0059905,           0.0059905,           0.0059905
                  83,            0.026647,           0.0069302,                   0,              0.9971,                   1,               0.995,             0.73392,            0.019572,             0.00385,                   0,            0.005941,            0.005941,            0.005941
                  84,            0.027231,           0.0068976,                   0,                   1,             0.98989,               0.995,              0.7356,            0.019657,           0.0038585,                   0,           0.0058915,           0.0058915,           0.0058915
                  85,            0.026065,           0.0066158,                   0,             0.99306,                   1,               0.995,             0.77185,            0.019211,            0.003802,                   0,            0.005842,            0.005842,            0.005842
                  86,            0.023373,            0.007422,                   0,             0.99763,                   1,               0.995,             0.79711,            0.018103,           0.0037094,                   0,           0.0057925,           0.0057925,           0.0057925
                  87,            0.023799,            0.006534,                   0,             0.98865,                   1,              0.9949,              0.7738,            0.018242,            0.003637,                   0,            0.005743,            0.005743,            0.005743
                  88,            0.024312,            0.006226,                   0,             0.98877,                   1,             0.99475,             0.75299,            0.020223,           0.0036675,                   0,           0.0056935,           0.0056935,           0.0056935
                  89,            0.026817,           0.0070285,                   0,             0.98804,                   1,             0.99475,             0.77001,            0.018169,           0.0036668,                   0,            0.005644,            0.005644,            0.005644
                  90,            0.024473,           0.0067307,                   0,             0.99464,               0.995,             0.99485,             0.75633,            0.019914,           0.0037623,                   0,           0.0055945,           0.0055945,           0.0055945
                  91,             0.02602,           0.0066024,                   0,                   1,             0.99778,               0.995,             0.73931,            0.020098,            0.003739,                   0,            0.005545,            0.005545,            0.005545
                  92,              0.0253,           0.0066272,                   0,                   1,              0.9987,               0.995,             0.76152,            0.019292,           0.0036952,                   0,           0.0054955,           0.0054955,           0.0054955
                  93,            0.023417,           0.0068774,                   0,             0.99932,                   1,               0.995,             0.77779,            0.018588,           0.0036129,                   0,            0.005446,            0.005446,            0.005446
                  94,            0.023802,           0.0071631,                   0,             0.99941,                   1,               0.995,             0.77473,            0.019042,           0.0036472,                   0,           0.0053965,           0.0053965,           0.0053965
                  95,            0.024534,            0.006395,                   0,             0.99993,                   1,               0.995,             0.78719,             0.01791,           0.0035852,                   0,            0.005347,            0.005347,            0.005347
                  96,            0.022608,           0.0067035,                   0,             0.99978,                   1,               0.995,             0.79594,            0.018332,           0.0036557,                   0,           0.0052975,           0.0052975,           0.0052975
                  97,            0.023003,           0.0070166,                   0,                   1,             0.99927,               0.995,             0.78335,            0.017314,           0.0036767,                   0,            0.005248,            0.005248,            0.005248
                  98,            0.023181,           0.0067088,                   0,             0.99949,                   1,               0.995,             0.79475,            0.017055,           0.0035145,                   0,           0.0051985,           0.0051985,           0.0051985
                  99,            0.024227,           0.0063052,                   0,             0.99915,                   1,               0.995,             0.79716,            0.017032,           0.0035204,                   0,            0.005149,            0.005149,            0.005149
                 100,            0.022983,           0.0063655,                   0,             0.99892,                   1,               0.995,              0.7887,            0.017463,           0.0035441,                   0,           0.0050995,           0.0050995,           0.0050995
                 101,            0.022983,           0.0065469,                   0,             0.99499,                   1,               0.995,             0.76184,            0.018739,           0.0035678,                   0,             0.00505,             0.00505,             0.00505
                 102,            0.022427,           0.0063574,                   0,             0.99835,                   1,               0.995,             0.77266,            0.017743,           0.0035686,                   0,           0.0050005,           0.0050005,           0.0050005
                 103,            0.023152,           0.0066914,                   0,             0.99798,                   1,               0.995,             0.77126,            0.017037,           0.0035586,                   0,            0.004951,            0.004951,            0.004951
                 104,            0.021803,           0.0067233,                   0,             0.99832,                   1,               0.995,             0.78619,            0.016701,           0.0034697,                   0,           0.0049015,           0.0049015,           0.0049015
                 105,            0.022987,           0.0064864,                   0,             0.99844,                   1,               0.995,             0.78426,             0.01667,           0.0034242,                   0,            0.004852,            0.004852,            0.004852
                 106,            0.023835,           0.0062834,                   0,             0.99794,                   1,               0.995,             0.76667,             0.01843,           0.0034892,                   0,           0.0048025,           0.0048025,           0.0048025
                 107,            0.022964,           0.0068377,                   0,             0.99901,                   1,               0.995,             0.79976,             0.01594,           0.0034099,                   0,            0.004753,            0.004753,            0.004753
                 108,            0.022373,            0.006317,                   0,                   1,              0.9995,               0.995,             0.79367,             0.01706,           0.0033759,                   0,           0.0047035,           0.0047035,           0.0047035
                 109,            0.021918,           0.0063763,                   0,                   1,             0.99868,               0.995,             0.78597,            0.017249,           0.0033203,                   0,            0.004654,            0.004654,            0.004654
                 110,            0.022476,           0.0067556,                   0,                   1,             0.99916,               0.995,             0.78426,            0.017489,           0.0033432,                   0,           0.0046045,           0.0046045,           0.0046045
                 111,            0.021867,            0.006397,                   0,                   1,             0.99896,               0.995,             0.77521,            0.018697,           0.0033421,                   0,            0.004555,            0.004555,            0.004555
                 112,            0.021517,           0.0062149,                   0,                   1,             0.99856,               0.995,             0.80165,            0.017683,           0.0032922,                   0,           0.0045055,           0.0045055,           0.0045055
                 113,            0.020776,           0.0062299,                   0,             0.99985,                   1,               0.995,             0.79339,            0.017371,            0.003314,                   0,            0.004456,            0.004456,            0.004456
                 114,            0.021133,           0.0062439,                   0,              0.9996,                   1,               0.995,             0.78241,            0.017719,            0.003322,                   0,           0.0044065,           0.0044065,           0.0044065
                 115,            0.021409,           0.0062403,                   0,             0.99966,                   1,               0.995,             0.79501,            0.018463,           0.0032893,                   0,            0.004357,            0.004357,            0.004357
                 116,            0.021803,           0.0060042,                   0,                   1,             0.99952,               0.995,             0.80307,            0.016981,           0.0033234,                   0,           0.0043075,           0.0043075,           0.0043075
                 117,            0.020804,           0.0061148,                   0,             0.99959,                   1,               0.995,             0.80188,            0.016436,           0.0033028,                   0,            0.004258,            0.004258,            0.004258
                 118,            0.020124,           0.0056395,                   0,             0.99964,                   1,               0.995,               0.798,            0.017296,           0.0033119,                   0,           0.0042085,           0.0042085,           0.0042085
                 119,             0.02021,           0.0061573,                   0,             0.99955,                   1,               0.995,             0.80504,            0.016094,            0.003259,                   0,            0.004159,            0.004159,            0.004159
                 120,             0.02067,           0.0059754,                   0,             0.99931,                   1,               0.995,             0.79399,            0.017385,           0.0033076,                   0,           0.0041095,           0.0041095,           0.0041095
                 121,            0.022125,           0.0061233,                   0,             0.99941,                   1,               0.995,             0.78961,            0.016673,           0.0032795,                   0,             0.00406,             0.00406,             0.00406
                 122,            0.020985,           0.0059491,                   0,             0.99943,                   1,               0.995,             0.80469,            0.016882,           0.0032321,                   0,           0.0040105,           0.0040105,           0.0040105
                 123,            0.021356,            0.007009,                   0,             0.99753,                   1,               0.995,             0.80703,            0.015446,           0.0032128,                   0,            0.003961,            0.003961,            0.003961
                 124,             0.02014,           0.0062197,                   0,              0.9957,                   1,               0.995,             0.78789,             0.01726,           0.0032855,                   0,           0.0039115,           0.0039115,           0.0039115
                 125,            0.019388,           0.0058258,                   0,             0.99868,                   1,               0.995,             0.80178,            0.014884,           0.0031617,                   0,            0.003862,            0.003862,            0.003862
                 126,            0.019619,           0.0060104,                   0,             0.99846,                   1,               0.995,             0.80645,            0.015687,           0.0031551,                   0,           0.0038125,           0.0038125,           0.0038125
                 127,            0.020085,           0.0061081,                   0,             0.99914,                   1,               0.995,             0.81864,             0.01523,           0.0031344,                   0,            0.003763,            0.003763,            0.003763
                 128,              0.0206,           0.0058776,                   0,             0.99939,                   1,               0.995,              0.8066,            0.015565,           0.0031685,                   0,           0.0037135,           0.0037135,           0.0037135
                 129,            0.020074,           0.0060227,                   0,             0.99952,                   1,               0.995,              0.8222,            0.014756,           0.0031324,                   0,            0.003664,            0.003664,            0.003664
                 130,            0.019766,           0.0058192,                   0,             0.99955,                   1,               0.995,             0.81267,            0.015207,           0.0031584,                   0,           0.0036145,           0.0036145,           0.0036145
                 131,              0.0193,           0.0057961,                   0,             0.99946,                   1,               0.995,             0.81727,            0.014646,           0.0030995,                   0,            0.003565,            0.003565,            0.003565
                 132,            0.018849,           0.0061058,                   0,             0.99938,                   1,               0.995,             0.81119,             0.01514,           0.0030967,                   0,           0.0035155,           0.0035155,           0.0035155
                 133,             0.01995,           0.0058702,                   0,             0.99938,                   1,               0.995,             0.81351,            0.014759,           0.0031172,                   0,            0.003466,            0.003466,            0.003466
                 134,            0.019892,           0.0057936,                   0,             0.99931,                   1,               0.995,              0.8134,            0.014444,           0.0031333,                   0,           0.0034165,           0.0034165,           0.0034165
                 135,            0.020417,           0.0056969,                   0,             0.99938,                   1,               0.995,             0.82373,            0.015031,           0.0031409,                   0,            0.003367,            0.003367,            0.003367
                 136,            0.018902,           0.0054762,                   0,             0.99948,                   1,               0.995,              0.8264,            0.014606,           0.0031113,                   0,           0.0033175,           0.0033175,           0.0033175
                 137,            0.018505,           0.0062939,                   0,             0.99951,                   1,               0.995,             0.83374,            0.014668,           0.0030658,                   0,            0.003268,            0.003268,            0.003268
                 138,            0.018501,           0.0052634,                   0,             0.99954,                   1,               0.995,             0.83081,            0.013711,           0.0030165,                   0,           0.0032185,           0.0032185,           0.0032185
                 139,            0.018597,           0.0054558,                   0,             0.99956,                   1,               0.995,             0.82264,            0.013914,            0.003004,                   0,            0.003169,            0.003169,            0.003169
                 140,            0.019423,           0.0056105,                   0,             0.99954,                   1,               0.995,             0.81484,            0.014548,           0.0030195,                   0,           0.0031195,           0.0031195,           0.0031195
                 141,            0.018592,           0.0057102,                   0,              0.9995,                   1,               0.995,             0.83049,            0.014032,           0.0029974,                   0,             0.00307,             0.00307,             0.00307
                 142,            0.017994,           0.0055396,                   0,             0.99948,                   1,               0.995,              0.8206,            0.014826,           0.0029899,                   0,           0.0030205,           0.0030205,           0.0030205
                 143,            0.018507,           0.0056056,                   0,             0.99944,                   1,               0.995,             0.81138,            0.013842,           0.0030024,                   0,            0.002971,            0.002971,            0.002971
                 144,            0.017383,           0.0055425,                   0,             0.99935,                   1,               0.995,             0.83492,             0.01369,           0.0029589,                   0,           0.0029215,           0.0029215,           0.0029215
                 145,            0.018576,           0.0057095,                   0,             0.99909,                   1,               0.995,             0.84029,            0.013999,           0.0029668,                   0,            0.002872,            0.002872,            0.002872
                 146,            0.018979,           0.0057576,                   0,             0.99832,                   1,               0.995,             0.84025,            0.013444,           0.0029809,                   0,           0.0028225,           0.0028225,           0.0028225
                 147,            0.018583,           0.0060388,                   0,             0.99805,                   1,               0.995,             0.83643,            0.013381,           0.0029723,                   0,            0.002773,            0.002773,            0.002773
                 148,             0.01856,           0.0055039,                   0,             0.99858,                   1,               0.995,             0.84884,            0.013302,           0.0029437,                   0,           0.0027235,           0.0027235,           0.0027235
                 149,            0.016792,           0.0058811,                   0,             0.99923,                   1,               0.995,             0.84763,            0.012816,           0.0029182,                   0,            0.002674,            0.002674,            0.002674
                 150,            0.017645,           0.0056705,                   0,              0.9994,                   1,               0.995,             0.84352,            0.012793,           0.0029248,                   0,           0.0026245,           0.0026245,           0.0026245
                 151,            0.017497,           0.0055107,                   0,              0.9995,                   1,               0.995,             0.84537,             0.01325,           0.0029051,                   0,            0.002575,            0.002575,            0.002575
                 152,            0.016968,           0.0054333,                   0,             0.99954,                   1,               0.995,             0.84953,            0.012759,           0.0028496,                   0,           0.0025255,           0.0025255,           0.0025255
                 153,            0.017547,           0.0050818,                   0,             0.99954,                   1,               0.995,             0.84685,            0.013894,           0.0028442,                   0,            0.002476,            0.002476,            0.002476
                 154,            0.017465,            0.005381,                   0,             0.99957,                   1,               0.995,             0.85065,            0.013722,            0.002841,                   0,           0.0024265,           0.0024265,           0.0024265
                 155,            0.017429,           0.0055132,                   0,              0.9996,                   1,               0.995,             0.85702,            0.013379,           0.0028683,                   0,            0.002377,            0.002377,            0.002377
                 156,             0.01672,           0.0054519,                   0,             0.99934,                   1,               0.995,             0.85363,            0.013224,           0.0028909,                   0,           0.0023275,           0.0023275,           0.0023275
                 157,            0.017601,            0.005436,                   0,             0.99942,                   1,               0.995,             0.85625,            0.013078,           0.0028588,                   0,            0.002278,            0.002278,            0.002278
                 158,            0.016462,           0.0050821,                   0,             0.99944,                   1,               0.995,             0.86315,            0.012754,           0.0028222,                   0,           0.0022285,           0.0022285,           0.0022285
                 159,            0.018391,           0.0052504,                   0,             0.99938,                   1,               0.995,             0.86319,            0.012227,            0.002802,                   0,            0.002179,            0.002179,            0.002179
                 160,            0.017913,           0.0054901,                   0,             0.99943,                   1,               0.995,             0.85867,            0.013002,           0.0027853,                   0,           0.0021295,           0.0021295,           0.0021295
                 161,            0.018173,           0.0061606,                   0,             0.99954,                   1,               0.995,             0.86362,            0.012408,           0.0027632,                   0,             0.00208,             0.00208,             0.00208
                 162,            0.017097,           0.0052545,                   0,             0.99936,                   1,               0.995,             0.86597,            0.012385,           0.0027522,                   0,           0.0020305,           0.0020305,           0.0020305
                 163,            0.017276,           0.0055318,                   0,             0.99948,                   1,               0.995,             0.86384,            0.012073,           0.0027388,                   0,            0.001981,            0.001981,            0.001981
                 164,            0.016189,           0.0052909,                   0,             0.99955,                   1,               0.995,             0.86178,            0.012006,            0.002743,                   0,           0.0019315,           0.0019315,           0.0019315
                 165,            0.016567,           0.0052391,                   0,             0.99955,                   1,               0.995,             0.85652,             0.01217,           0.0027364,                   0,            0.001882,            0.001882,            0.001882
                 166,            0.017493,           0.0054706,                   0,             0.99956,                   1,               0.995,             0.85969,            0.012074,           0.0027593,                   0,           0.0018325,           0.0018325,           0.0018325
                 167,            0.016822,           0.0054109,                   0,             0.99955,                   1,               0.995,             0.86474,            0.011854,           0.0027366,                   0,            0.001783,            0.001783,            0.001783
                 168,             0.01558,           0.0053156,                   0,             0.99955,                   1,               0.995,             0.85916,            0.011821,           0.0027336,                   0,           0.0017335,           0.0017335,           0.0017335
                 169,             0.01653,           0.0052426,                   0,             0.99957,                   1,               0.995,             0.86535,            0.011696,           0.0027461,                   0,            0.001684,            0.001684,            0.001684
                 170,            0.016791,           0.0053574,                   0,             0.99952,                   1,               0.995,             0.86332,            0.012013,           0.0027295,                   0,           0.0016345,           0.0016345,           0.0016345
                 171,            0.016212,           0.0051691,                   0,             0.99959,                   1,               0.995,             0.87037,            0.011623,           0.0027071,                   0,            0.001585,            0.001585,            0.001585
                 172,            0.016307,           0.0058105,                   0,             0.99956,                   1,               0.995,              0.8645,            0.011689,           0.0027028,                   0,           0.0015355,           0.0015355,           0.0015355
